date;total_kwh;p_active;q_reactive;f_generatrice;f_reseau;u_rms_v;pwm;t_lgbt;type;cc
27/01/2023 11:07;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:08;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:08;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:09;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:09;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:10;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:10;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:11;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:11;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:12;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:12;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:12;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:13;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:13;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:14;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:14;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:15;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:15;16615;;;-;49.96;0;0;0;lion;23
27/01/2023 11:16;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:16;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:17;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:17;16615;;;-;49.98;0;0;0;lion;23
27/01/2023 11:17;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:18;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:18;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:19;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:19;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:20;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:20;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:21;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:21;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:21;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:22;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:22;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:23;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:23;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:24;16615;;;-;50.04;0;0;0;lion;23
27/01/2023 11:24;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:25;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:25;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:26;16615;;;-;50;0;0;0;lion;23
27/01/2023 11:26;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:27;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 11:27;16615;;;-;50.02;0;0;0;lion;23
27/01/2023 00:00;93168;66.01;0.995;50.02;50.02;584;0;10;tigre;23
27/01/2023 00:00;93168;66.67;1.168;50;50;583;0;10;tigre;23
27/01/2023 00:01;93169;66.48;1.365;49.98;49.98;584;0;10;tigre;23
27/01/2023 00:01;93169;66.51;0.628;49.98;49.98;584;0;10;tigre;23
27/01/2023 00:02;93170;67.13;0.556;49.98;49.98;584;0;10;tigre;23
27/01/2023 00:02;93170;66.64;1.139;49.98;49.96;583;0;10;tigre;23
27/01/2023 00:03;93171;66.88;1.511;49.96;49.96;583;0;10;tigre;23
27/01/2023 00:03;93171;66.61;1.11;49.94;49.94;584;0;10;tigre;23
27/01/2023 00:03;93172;66.98;0.73;49.96;49.96;594;0;10;tigre;23
27/01/2023 00:04;93172;67.89;1.328;49.96;49.96;583;0;10;tigre;23
27/01/2023 00:04;93173;66.89;1.194;49.96;49.96;583;0;10;tigre;23
27/01/2023 00:05;93173;65.33;1.968;49.98;49.98;583;0;10;tigre;23
27/01/2023 00:05;93174;65.22;1.414;49.98;49.98;583;0;10;tigre;23
27/01/2023 00:06;93174;66.51;1.634;49.98;49.98;582;0;10;tigre;23
27/01/2023 00:06;93175;66.51;2.467;49.98;49.98;582;0;10;tigre;23
27/01/2023 00:07;93175;66.86;2.127;49.98;49.98;582;0;10;tigre;23
27/01/2023 00:07;93176;66.44;1.582;49.98;49.98;582;0;10;tigre;23
27/01/2023 00:08;93176;65.06;1.793;49.98;49.96;582;0;10;tigre;23
27/01/2023 00:08;93177;;1.624;49.98;49.98;581;0;10;tigre;23
27/01/2023 00:08;93177;67.49;1.81;49.98;49.98;582;0;10;tigre;23
27/01/2023 00:09;93178;67.05;2.121;49.98;49.98;582;0;10;tigre;23
27/01/2023 00:09;93178;66.11;2.277;49.98;49.98;582;0;10;tigre;23
27/01/2023 00:10;93179;66.92;1.204;49.98;49.98;582;0;10;tigre;23
27/01/2023 00:10;93179;66.85;1.587;49.98;49.98;582;0;10;tigre;23
27/01/2023 00:11;93180;67.87;1.35;50;50;582;0;10;tigre;23
27/01/2023 00:11;93180;66.77;1.63;49.98;49.98;582;0;10;tigre;23
27/01/2023 00:12;93181;66.36;1.73;49.98;49.98;583;0;10;tigre;23
27/01/2023 00:12;93181;67.84;1.641;50;50;583;0;10;tigre;23
27/01/2023 00:12;93182;67.26;1.664;50;50;583;0;10;tigre;23
27/01/2023 00:13;93182;65.62;1.325;50;50;582;0;10;tigre;23
27/01/2023 00:13;93183;65.34;1.878;50;50;583;0;10;tigre;23
27/01/2023 00:14;93183;66.64;1.188;50;50;583;0;10;tigre;23
27/01/2023 00:14;93184;66.62;1.152;50.02;50.02;583;0;10;tigre;23
27/01/2023 00:15;93184;66.31;2.262;50;50;583;0;10;tigre;23
27/01/2023 00:15;93185;66.8;1.604;49.98;49.98;583;0;10;tigre;23
27/01/2023 00:16;93185;68.35;1.74;49.98;49.98;583;0;10;tigre;23
27/01/2023 00:16;93186;65.23;1.487;50;50;583;0;10;tigre;23
27/01/2023 00:17;93186;67.3;1.381;50;50;583;0;10;tigre;23
27/01/2023 00:17;93187;66.72;1.2;50;50;583;0;10;tigre;23
27/01/2023 00:17;93187;67.09;0.989;50;50;584;0;10;tigre;23
27/01/2023 00:18;93188;66.5;1.234;50;50;583;0;10;tigre;23
27/01/2023 00:18;93188;66.55;1.425;50;50;583;0;10;tigre;23
27/01/2023 00:19;93189;67.26;1.702;50;50;583;0;10;tigre;23
27/01/2023 00:19;93189;66.98;1.667;50.02;50.02;583;0;10;tigre;23
27/01/2023 00:20;93190;67.96;1.438;50;50;582;0;10;tigre;23
27/01/2023 00:20;93190;67.7;1.645;50;50;583;0;10;tigre;23
27/01/2023 00:21;93191;65.87;1.198;50;50;584;0;10;tigre;23
27/01/2023 00:21;93191;66.72;0.683;50;50;584;0;10;tigre;23
27/01/2023 00:22;93192;65.53;1.027;50;50;584;0;10;tigre;23
27/01/2023 00:22;93192;67.03;0.644;50;50;585;0;10;tigre;23
27/01/2023 00:22;93193;66.26;1.212;50;50;584;0;10;tigre;23
27/01/2023 00:23;93193;67.03;0.568;50;50;585;0;10;tigre;23
27/01/2023 00:23;93194;67.96;1.098;50.02;50.02;585;0;10;tigre;23
27/01/2023 00:24;93194;67.6;1.179;50.02;50.02;584;0;10;tigre;23
27/01/2023 00:24;93195;66.95;1.559;50.02;50.02;585;0;10;tigre;23
27/01/2023 00:25;93195;66.53;1.173;50.02;50.02;585;0;10;tigre;23
27/01/2023 00:25;93196;67.37;1.04;50.02;50.02;584;0;10;tigre;23
27/01/2023 00:26;93196;67.41;1.817;50;50;584;0;10;tigre;23
27/01/2023 00:26;93197;66.45;1.712;50;50;584;0;10;tigre;23
27/01/2023 00:26;93197;66.99;1.632;50.02;50.02;584;0;10;tigre;23
27/01/2023 00:27;93198;66.99;1.608;50.04;50.02;584;0;10;tigre;23
27/01/2023 00:27;93198;67.27;1.205;50.02;50.02;584;0;10;tigre;23
27/01/2023 00:28;93199;67.09;1.551;50.02;50.02;584;0;10;tigre;23
27/01/2023 00:28;93199;65.67;0.86;50;50;584;0;10;tigre;23
27/01/2023 00:29;93200;65.57;1.231;50.02;50.02;584;0;10;tigre;23
27/01/2023 00:29;93200;65.16;1.169;50.02;50;584;0;10;tigre;23
27/01/2023 00:30;93201;65.65;0.971;50;50;584;0;10;tigre;23
27/01/2023 00:30;93201;67.45;0.908;50;50;585;0;10;tigre;23
27/01/2023 00:31;93202;66.14;1.341;50;50;585;0;10;tigre;23
27/01/2023 00:31;93202;66.71;1.178;50.02;50.02;585;0;10;tigre;23
27/01/2023 00:31;93203;66.78;1.456;50.02;50.02;585;0;10;tigre;23
27/01/2023 00:32;93203;66.57;1.712;50.02;50.02;585;0;10;tigre;23
27/01/2023 00:32;93204;65.78;0.643;50;50.02;585;0;10;tigre;23
27/01/2023 00:33;93204;67.44;1.087;50;50;585;0;10;tigre;23
27/01/2023 00:33;93205;66.24;0.837;50;50;586;0;10;tigre;23
27/01/2023 00:34;93205;67.29;0.33;50;50;584;0;10;tigre;23
27/01/2023 00:34;93206;66.05;0.832;50;50;583;0;10;tigre;23
27/01/2023 00:35;93206;65.58;1.269;50.02;50.02;583;0;10;tigre;23
27/01/2023 00:35;93207;66.25;1.491;50.02;50.02;583;0;10;tigre;23
27/01/2023 00:36;93207;65.69;1.564;50.04;50.04;583;0;10;tigre;23
27/01/2023 00:36;93208;65.94;1.623;50.04;50.04;582;0;10;tigre;23
27/01/2023 00:36;93208;66.36;1.504;50.04;50.04;583;0;10;tigre;23
27/01/2023 00:37;93209;65.65;1.438;50.02;50.04;584;0;10;tigre;23
27/01/2023 00:37;93209;65.44;1.345;50.04;50.04;584;0;10;tigre;23
27/01/2023 00:38;93210;66;0.914;50.04;50.04;584;0;10;tigre;23
27/01/2023 00:38;93210;66.07;1.21;50.04;50.04;584;0;10;tigre;23
27/01/2023 00:39;93211;66.59;0.721;50.04;50.04;585;0;10;tigre;23
27/01/2023 00:39;93211;66.45;1.438;50.04;50.04;585;0;10;tigre;23
27/01/2023 00:40;93212;66.57;0.911;50.04;50.06;585;0;10;tigre;23
27/01/2023 00:40;93212;66;0.777;50.06;50.06;586;0;10;tigre;23
27/01/2023 00:40;93213;67.81;1.157;50.04;50.04;586;0;10;tigre;23
27/01/2023 00:41;93213;66.59;1.243;50.04;50.04;584;0;10;tigre;23
27/01/2023 00:41;93214;67.16;1.737;50.04;50.04;584;0;10;tigre;23
27/01/2023 00:42;93214;66.52;1.897;50.04;50.04;584;0;10;tigre;23
27/01/2023 00:42;93215;66.4;2.024;50.04;50.04;584;0;10;tigre;23
27/01/2023 00:43;93215;66.81;1.532;50.06;50.06;584;0;10;tigre;23
27/01/2023 00:43;93216;66.83;1.447;50.04;50.04;585;0;10;tigre;23
27/01/2023 00:44;93216;67.83;0.998;50.04;50.06;585;0;10;tigre;23
27/01/2023 00:44;93217;66.35;1.605;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:45;93217;66.62;1.155;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:45;93218;66.71;1.272;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:45;93218;67.39;0.861;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:46;93219;65;0.775;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:46;93219;66.59;1.235;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:47;93220;67.4;1.189;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:47;93220;68.15;0.937;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:48;93221;65.86;1.088;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:48;93221;66.98;0.715;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:49;93222;67;1.012;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:49;93222;65.9;1.609;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:50;93223;66.99;1.189;50.08;50.06;585;0;10;tigre;23
27/01/2023 00:50;93223;66.79;1.266;50.06;50.06;584;0;10;tigre;23
27/01/2023 00:50;93224;67.48;0.652;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:51;93224;66.52;0.703;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:51;93225;66.24;1.453;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:52;93225;67.17;1.221;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:52;93226;66.86;0.864;50.06;50.06;586;0;10;tigre;23
27/01/2023 00:53;93226;66.67;0.906;50.08;50.08;585;0;10;tigre;23
27/01/2023 00:53;93227;66.14;0.923;50.06;50.06;586;0;10;tigre;23
27/01/2023 00:54;93227;64.83;1.595;50.08;50.08;586;0;10;tigre;23
27/01/2023 00:54;93228;67.72;0.742;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:54;93228;67.01;1.057;50.08;50.06;586;0;10;tigre;23
27/01/2023 00:55;93229;67.64;0.753;50.08;50.08;586;0;10;tigre;23
27/01/2023 00:55;93229;66.8;1.261;50.06;50.06;586;0;10;tigre;23
27/01/2023 00:56;93230;66.08;1.124;50.04;50.06;585;0;10;tigre;23
27/01/2023 00:56;93230;65.83;0.64;50.06;50.06;586;0;10;tigre;23
27/01/2023 00:57;93231;67.51;0.513;50.06;50.06;586;0;10;tigre;23
27/01/2023 00:57;93231;67.08;1.137;50.06;50.06;586;0;10;tigre;23
27/01/2023 00:58;93232;65.22;0.953;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:58;93232;66.49;1.037;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:59;93233;66.79;1.178;50.08;50.08;585;0;10;tigre;23
27/01/2023 00:59;93233;66.91;1.07;50.06;50.06;585;0;10;tigre;23
27/01/2023 00:59;93234;67.51;1.045;50.06;50.06;585;0;10;tigre;23
27/01/2023 01:00;93234;67.43;0.896;50.04;50.04;584;0;10;tigre;23
27/01/2023 01:00;93235;66.08;2.084;50.04;50.04;584;0;10;tigre;23
27/01/2023 01:01;93235;68.19;0.637;50.04;50.04;584;0;10;tigre;23
27/01/2023 01:01;93236;66.5;0.88;50.02;50.02;584;0;10;tigre;23
27/01/2023 01:02;93236;66.7;1.019;50;50;584;0;10;tigre;23
27/01/2023 01:02;93237;67.29;1.159;50;50;584;0;10;tigre;23
27/01/2023 01:03;93237;67.21;0.741;50;50;584;0;10;tigre;23
27/01/2023 01:03;93238;66.64;1.323;50;50;584;0;10;tigre;23
27/01/2023 01:03;93238;67.25;0.998;49.98;49.98;584;0;10;tigre;23
27/01/2023 01:04;93239;65.74;1.221;49.98;49.98;583;0;10;tigre;23
27/01/2023 01:04;93239;66.45;0.42;49.98;49.98;584;0;10;tigre;23
27/01/2023 01:05;93240;66.91;1.165;49.96;49.96;584;0;10;tigre;23
27/01/2023 01:05;93240;67.63;1.259;49.94;49.94;584;0;10;tigre;23
27/01/2023 01:06;93241;66.42;1.441;49.94;49.94;584;0;10;tigre;23
27/01/2023 01:06;93241;67.65;0.281;49.96;49.96;584;0;10;tigre;23
27/01/2023 01:07;93242;66.55;1.314;49.96;49.96;585;0;10;tigre;23
27/01/2023 01:07;93242;65.77;0.879;49.96;49.96;584;0;10;tigre;23
27/01/2023 01:08;93243;67.25;0.701;49.96;49.98;584;0;10;tigre;23
27/01/2023 01:08;93243;65.78;0.319;49.98;49.98;585;0;10;tigre;23
27/01/2023 01:08;93244;65.98;0.789;49.98;49.98;585;0;10;tigre;23
27/01/2023 01:09;93244;65.11;1.13;49.98;49.98;584;0;10;tigre;23
27/01/2023 01:09;93245;68.35;0.838;49.96;49.96;585;0;10;tigre;23
27/01/2023 01:10;93245;66.95;0.906;49.96;49.96;584;0;10;tigre;23
27/01/2023 01:10;93246;66.46;1.455;49.96;49.96;584;0;10;tigre;23
27/01/2023 01:11;93246;66.54;0.306;49.96;49.96;583;0;10;tigre;23
27/01/2023 01:11;93247;67.14;1.007;49.96;49.96;585;0;10;tigre;23
27/01/2023 01:12;93247;67.68;0.972;49.98;49.98;585;0;10;tigre;23
27/01/2023 01:12;93248;67.64;0.578;49.98;50;585;0;10;tigre;23
27/01/2023 01:13;93248;66.38;0.612;50;50;585;0;10;tigre;23
27/01/2023 01:13;93249;65.91;0.302;49.98;49.98;585;0;10;tigre;23
27/01/2023 01:13;93249;66.41;0.367;49.98;49.98;585;0;10;tigre;23
27/01/2023 01:14;93250;66.6;0.696;50;50;585;0;10;tigre;23
27/01/2023 01:14;93250;67.49;1.431;49.98;49.98;585;0;10;tigre;23
27/01/2023 01:15;93251;66.88;1.031;49.98;49.98;585;0;10;tigre;23
27/01/2023 01:15;93251;66.57;0.857;49.98;49.98;586;0;10;tigre;23
27/01/2023 01:16;93252;66.34;0.585;50;50;585;0;10;tigre;23
27/01/2023 01:16;93252;66.06;0.73;49.98;49.98;585;0;10;tigre;23
27/01/2023 01:17;93253;66.01;0.387;49.98;49.98;585;0;10;tigre;23
27/01/2023 01:17;93253;66.69;1.102;49.98;49.98;585;0;10;tigre;23
27/01/2023 01:17;93254;66.82;1.047;50;50;585;0;10;tigre;23
27/01/2023 01:18;93254;66.56;1.107;50;50;585;0;10;tigre;23
27/01/2023 01:18;93255;67.64;0.279;49.98;50;585;0;10;tigre;23
27/01/2023 01:19;93255;66.49;0.597;49.98;50;585;0;10;tigre;23
27/01/2023 01:19;93256;65.55;0.208;50;50;587;0;10;tigre;23
27/01/2023 01:20;93256;64.89;0.903;50.02;50.02;586;0;10;tigre;23
27/01/2023 01:20;93257;65.58;0.651;50.02;50.02;586;0;10;tigre;23
27/01/2023 01:21;93258;67.06;0.802;50;50;586;0;10;tigre;23
27/01/2023 01:21;93258;67.53;0.682;50;50;585;0;10;tigre;23
27/01/2023 01:22;93259;67.12;0.433;50;50;586;0;10;tigre;23
27/01/2023 01:22;93259;67.36;0.88;49.98;49.98;586;0;10;tigre;23
27/01/2023 01:22;93260;67.59;0.649;50;50;585;0;10;tigre;23
27/01/2023 01:23;93260;67.98;0.444;50;50;586;0;10;tigre;23
27/01/2023 01:23;93260;66.17;0.622;50;50;586;0;10;tigre;23
27/01/2023 01:24;93261;65.96;0.359;50;50;585;0;10;tigre;23
27/01/2023 01:24;93262;66.35;-0.28;50;50;585;0;10;tigre;23
27/01/2023 01:25;93262;66.81;0.021;50;50.02;586;0;10;tigre;23
27/01/2023 01:25;93263;66.19;-2147483;50;50;585;0;10;tigre;23
27/01/2023 01:26;93263;66.37;1.167;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:26;93264;65.93;1.356;50;50;585;0;10;tigre;23
27/01/2023 01:27;93264;67.38;1.199;50;50;585;0;10;tigre;23
27/01/2023 01:27;93265;67.1;0.935;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:27;93265;67.09;1.297;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:28;93266;67.61;0.443;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:28;93266;67.36;0.291;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:29;93267;67.63;0.666;50;50;585;0;10;tigre;23
27/01/2023 01:29;93267;67.07;0.086;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:30;93268;66.71;0.328;50;50;584;0;10;tigre;23
27/01/2023 01:30;93268;66.28;0.432;50;50;584;0;10;tigre;23
27/01/2023 01:31;93269;66.04;0.841;49.98;49.98;584;0;10;tigre;23
27/01/2023 01:31;93269;66.6;0.73;50;50;585;0;10;tigre;23
27/01/2023 01:31;93270;67.4;0.717;50;50;585;0;10;tigre;23
27/01/2023 01:32;93270;66.81;1.116;49.98;50;585;0;10;tigre;23
27/01/2023 01:32;93271;67.23;0.136;49.98;49.98;586;0;10;tigre;23
27/01/2023 01:33;93271;66.81;0.307;50;50;586;0;10;tigre;23
27/01/2023 01:33;93272;66.34;0.301;49.98;49.98;586;0;10;tigre;23
27/01/2023 01:34;93272;66.75;0.284;49.98;49.98;585;0;10;tigre;23
27/01/2023 01:34;93273;67.82;-0.11;50;50;586;0;10;tigre;23
27/01/2023 01:35;93273;66.34;0.24;50;50;585;0;10;tigre;23
27/01/2023 01:35;93274;66.94;0.306;49.98;49.98;585;0;10;tigre;23
27/01/2023 01:36;93274;67.54;0.855;50;50;585;0;10;tigre;23
27/01/2023 01:36;93275;66.99;0.608;50;50;585;0;10;tigre;23
27/01/2023 01:36;93275;67.31;0.707;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:37;93276;67.08;1.033;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:37;93276;67.12;0.059;50;50;586;0;10;tigre;23
27/01/2023 01:38;93277;67.14;0.025;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:38;93277;66.02;-0.1;50;50.02;586;0;10;tigre;23
27/01/2023 01:39;93278;66.83;-0.11;50;50;585;0;10;tigre;23
27/01/2023 01:39;93278;66.23;0.481;50;50;586;0;10;tigre;23
27/01/2023 01:40;93279;65.43;0.168;50;50;585;0;10;tigre;23
27/01/2023 01:40;93279;66.76;0.667;50;50;585;0;10;tigre;23
27/01/2023 01:41;93280;67.58;0.929;50;50;585;0;10;tigre;23
27/01/2023 01:41;93280;65.86;1.016;50;50;584;0;10;tigre;23
27/01/2023 01:41;93281;67.79;0.108;50;50;585;0;10;tigre;23
27/01/2023 01:42;93281;67.07;0.952;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:42;93282;67.38;0.131;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:43;93282;67.33;0.228;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:43;93283;66.51;-0.14;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:44;93283;66.61;0.002;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:44;93284;66.12;0.479;50.02;50;585;0;10;tigre;23
27/01/2023 01:45;93284;65.99;0.102;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:45;93285;66.64;0.642;50;50;585;0;10;tigre;23
27/01/2023 01:45;93285;67.39;0.01;50;50;585;0;10;tigre;23
27/01/2023 01:46;93286;66.27;0.505;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:46;93286;66.91;0.145;50;50;585;0;10;tigre;23
27/01/2023 01:47;93287;66.78;0.73;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:47;93287;66.83;0.921;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:48;93288;66.23;1.192;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:48;93288;66.51;0.547;50.02;50.02;586;0;10;tigre;23
27/01/2023 01:49;93289;68.35;0.603;50.04;50.04;585;0;10;tigre;23
27/01/2023 01:49;93289;67.58;1.075;50.04;50.04;585;0;10;tigre;23
27/01/2023 01:50;93290;67.19;0.823;50.04;50.04;586;0;10;tigre;23
27/01/2023 01:50;93290;66.99;1.316;50.04;50.04;585;0;10;tigre;23
27/01/2023 01:50;93291;67.4;0.099;50.04;50.04;585;0;10;tigre;23
27/01/2023 01:51;93291;67.67;0.628;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:51;93292;67.07;0.141;50.02;50.02;586;0;10;tigre;23
27/01/2023 01:52;93292;66.78;0.914;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:52;93293;67.77;0.867;50.02;50.02;586;0;10;tigre;23
27/01/2023 01:53;93293;67.22;0.601;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:53;93294;67.08;0.516;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:54;93294;67.91;0.676;50.02;50.02;586;0;10;tigre;23
27/01/2023 01:54;93295;67.71;0.244;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:54;93295;68.59;0.324;50.02;50.02;586;0;10;tigre;23
27/01/2023 01:55;93296;67.17;0.382;50.02;50.02;586;0;10;tigre;23
27/01/2023 01:55;93296;67.86;0.53;50.02;50.02;586;0;10;tigre;23
27/01/2023 01:56;93297;66.72;0.408;50.02;50.02;586;0;10;tigre;23
27/01/2023 01:56;93297;67.85;0.437;50;50;586;0;10;tigre;23
27/01/2023 01:57;93298;67.28;0.1;50;50;586;0;10;tigre;23
27/01/2023 01:57;93298;65.77;0.463;50;50;586;0;10;tigre;23
27/01/2023 01:58;93299;66.2;0.114;50;50;586;0;10;tigre;23
27/01/2023 01:58;93299;65.83;0.652;50.02;50.02;586;0;10;tigre;23
27/01/2023 01:59;93300;66.44;0.278;50.02;50.02;585;0;10;tigre;23
27/01/2023 01:59;93300;67.45;0.352;50;50;586;0;10;tigre;23
27/01/2023 01:59;93301;67.29;0.967;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:00;93301;66.25;0.866;49.96;49.96;584;0;10;tigre;23
27/01/2023 02:00;93302;67.47;-2147483;49.96;49.96;585;0;10;tigre;23
27/01/2023 02:01;93302;66.1;0.773;49.96;49.96;585;0;10;tigre;23
27/01/2023 02:01;93303;65.75;0.34;49.96;49.96;586;0;10;tigre;23
27/01/2023 02:02;93303;66.17;0.605;49.94;49.94;585;0;10;tigre;23
27/01/2023 02:02;93304;67.78;0.4;49.94;49.94;585;0;10;tigre;23
27/01/2023 02:03;93304;66.56;-0.01;49.94;49.94;586;0;10;tigre;23
27/01/2023 02:03;93305;67.12;0.267;49.96;49.96;586;0;10;tigre;23
27/01/2023 02:04;93305;67.23;0.752;49.96;49.96;586;0;10;tigre;23
27/01/2023 02:04;93306;66.97;0.467;49.96;49.98;586;0;10;tigre;23
27/01/2023 02:04;93306;66.67;-0.05;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:05;93307;65.32;-0.5;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:05;93307;66.69;0.332;49.96;49.96;585;0;10;tigre;23
27/01/2023 02:06;93308;67.35;0.753;49.96;49.96;585;0;10;tigre;23
27/01/2023 02:06;93308;67.16;0.654;49.96;49.96;586;0;10;tigre;23
27/01/2023 02:07;93309;66.68;0.333;49.96;49.96;585;0;10;tigre;23
27/01/2023 02:07;93309;66.55;0.183;49.96;49.96;585;0;10;tigre;23
27/01/2023 02:08;93310;67.56;0.802;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:08;93310;65.97;0.396;50;49.98;586;0;10;tigre;23
27/01/2023 02:08;93311;67.55;1.036;50;50;585;0;10;tigre;23
27/01/2023 02:09;93311;68.56;0.646;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:09;93312;67.14;0.633;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:10;93312;66.82;0.643;50;50;585;0;10;tigre;23
27/01/2023 02:10;93313;66.7;0.318;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:11;93313;66.69;1.187;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:11;93314;67.55;0.699;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:12;93314;65.27;1.425;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:12;93315;66.72;0.362;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:13;93315;66.96;0.331;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:13;93316;67.77;0.142;50;50;585;0;10;tigre;23
27/01/2023 02:13;93316;66.61;0.909;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:14;93317;66.17;1.178;50;50;585;0;10;tigre;23
27/01/2023 02:14;93317;66.4;1.191;50;50;585;0;10;tigre;23
27/01/2023 02:15;93318;68.07;0.763;50;50;586;0;10;tigre;23
27/01/2023 02:15;93318;67.31;0.101;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:16;93319;66.1;0.32;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:16;93319;66.17;0.313;50;50;586;0;10;tigre;23
27/01/2023 02:17;93320;65.98;-0.05;50;50;585;0;10;tigre;23
27/01/2023 02:17;93320;68.19;-0.38;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:17;93321;66.45;0.7;50;50;586;0;10;tigre;23
27/01/2023 02:18;93321;66.78;0.455;50.02;50.02;585;0;10;tigre;23
